StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Consent,Gender,Age,check,check_7_TEXT,1A_acceptance,2B_acceptance,3A_acceptance,4B_acceptance,5A_acceptance,6B_acceptance,7A_acceptance,8B_acceptance,9A_acceptance,10B_acceptance,11A_acceptance,12B_acceptance,13A_acceptance,14B_acceptance,15A_acceptance,16B_acceptance,17A_acceptance,18B_acceptance,1B_acceptance,2A_acceptance,3B_acceptance,4A_acceptance,5B_acceptance,6A_acceptance,7B_acceptance,8A_acceptance,9B_acceptance,10A_acceptance,11B_acceptance,12A_acceptance,13B_acceptance,14A_acceptance,15B_acceptance,16A_acceptance,17B_acceptance,18A_acceptance,serious
2019-01-07 14:50:25,2019-01-07 14:57:55,0,75.187.69.219,100,450,1,2019-01-07 14:57:57,R_1r7ZwhDD1GPtCtU,NA,NA,NA,NA,39.5070037841796875,-84.74520111083984375,anonymous,EN,1,2,31,7,I read the instructions,3,NA,2,NA,1,1,NA,2,NA,3,1,NA,NA,1,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2019-01-07 14:49:36,2019-01-07 14:59:38,0,68.59.23.65,100,601,1,2019-01-07 14:59:38,R_3erjpFNtfH7qcav,NA,NA,NA,NA,42.3883056640625,-83.19370269775390625,anonymous,EN,1,2,34,7,I read the instructions,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,7,4,NA,NA,NA,5,7,1,7,7,NA,NA,7,NA,7,1
2019-01-07 14:56:28,2019-01-07 15:02:28,0,162.245.50.61,100,359,1,2019-01-07 15:02:29,R_YSkHygoF3v8rMHL,NA,NA,NA,NA,36.5928955078125,-94.756500244140625,anonymous,EN,1,2,65,7,I read the instructions,6,3,NA,NA,4,NA,NA,6,2,3,NA,2,6,NA,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2019-01-07 14:59:19,2019-01-07 15:03:12,0,192.30.158.1,100,233,1,2019-01-07 15:03:13,R_3L7MM7QI4nVibQB,NA,NA,NA,NA,42.3206939697265625,-84.0334014892578125,anonymous,EN,1,1,32,7,I read the instructions,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,NA,3,NA,3,NA,NA,5,NA,6,3,NA,NA,6,3,NA,1
2019-01-07 15:04:41,2019-01-07 15:05:55,0,122.174.168.149,100,73,1,2019-01-07 15:05:55,R_3PbfIVZKB3ktj1e,NA,NA,NA,NA,13.0832977294921875,80.283294677734375,anonymous,EN,1,1,32,7,I read the instructions,NA,NA,6,6,NA,5,5,6,NA,6,NA,6,NA,6,NA,NA,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2019-01-07 14:48:35,2019-01-07 15:06:27,0,117.222.154.21,100,1072,1,2019-01-07 15:06:28,R_2SuC2FgPDNWzvN7,NA,NA,NA,NA,9.9333038330078125,78.11669921875,anonymous,EN,1,1,26,7,I read the instructions,NA,3,6,NA,NA,3,6,7,NA,4,4,NA,7,6,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2019-01-07 14:54:51,2019-01-07 15:07:45,0,72.182.197.198,100,773,1,2019-01-07 15:07:45,R_1mQPra1SPVKfrmF,NA,NA,NA,NA,32.847900390625,-96.9739990234375,anonymous,EN,1,2,47,7,Iread the instructions,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,5,NA,4,NA,5,NA,5,NA,NA,2,5,4,6,NA,5,1
2019-01-07 15:09:20,2019-01-07 15:13:02,0,98.25.133.145,100,221,1,2019-01-07 15:13:02,R_pDTLfgyTEBEpH8J,NA,NA,NA,NA,32.9756011962890625,-80.18309783935546875,anonymous,EN,1,1,40,7,I read the instructions,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,7,NA,6,NA,6,7,6,NA,7,7,5,7,1
2019-01-07 15:06:24,2019-01-07 15:13:25,0,216.164.112.118,100,421,1,2019-01-07 15:13:26,R_1jOIcyzQEzSb7MW,NA,NA,NA,NA,40.699798583984375,-75.487396240234375,anonymous,EN,1,1,34,7,I read the instructions,NA,2,NA,NA,5,NA,4,NA,2,NA,1,NA,7,4,6,2,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2019-01-07 15:02:25,2019-01-07 15:15:07,0,106.212.250.223,100,762,1,2019-01-07 15:15:08,R_22qZvfptWjhkbTg,NA,NA,NA,NA,17.37530517578125,78.474395751953125,anonymous,EN,1,1,34,7,I read the instructions,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,5,NA,NA,NA,6,2,NA,4,3,NA,5,NA,NA,4,4,1
2019-01-07 15:16:45,2019-01-07 15:19:23,0,204.186.253.54,100,157,1,2019-01-07 15:19:23,R_1ONWbnUt0FdCLvK,NA,NA,NA,NA,40.6515960693359375,-75.2239990234375,anonymous,EN,1,1,28,7,I read the instructions,5,5,6,5,5,3,5,3,NA,NA,NA,3,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2019-01-07 15:10:26,2019-01-07 15:30:43,0,122.175.120.198,100,1216,1,2019-01-07 15:30:43,R_1I6Q3etsD82vlmT,NA,NA,NA,NA,17.42529296875,78.458099365234375,anonymous,EN,1,2,35,7,I read the instructions,7,NA,7,3,NA,NA,NA,NA,1,7,NA,NA,7,3,NA,6,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2019-01-07 15:26:11,2019-01-07 15:32:40,0,68.33.30.98,100,389,1,2019-01-07 15:32:40,R_3jTpy0dr39j9SDH,NA,NA,NA,NA,39.1125030517578125,-77.25150299072265625,anonymous,EN,1,1,40,7,I read the instructions,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,NA,NA,1,3,5,5,NA,NA,NA,2,6,2,NA,NA,4,1
2019-01-07 15:32:51,2019-01-07 15:34:31,0,162.250.82.237,100,99,1,2019-01-07 15:34:31,R_30k6ienlq8qsObh,NA,NA,NA,NA,32.497802734375,-85.02339935302734375,anonymous,EN,1,2,27,7,I read the instructions,4,NA,NA,NA,4,NA,NA,NA,4,NA,4,4,4,4,5,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2019-01-07 15:41:49,2019-01-07 15:45:21,0,110.227.226.105,100,212,1,2019-01-07 15:45:22,R_RFFjpdqg14WNfX3,NA,NA,NA,NA,9.966705322265625,76.233306884765625,anonymous,EN,1,1,29,7,I read the instructions,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,NA,5,NA,3,3,NA,NA,6,4,NA,7,NA,6,5,1
2019-01-07 15:39:31,2019-01-07 15:46:38,0,98.181.224.92,100,427,1,2019-01-07 15:46:39,R_2ASXS9cljbgj4eA,NA,NA,NA,NA,36.123199462890625,-115.09020233154296875,anonymous,EN,1,1,46,7,I read the instructions,NA,3,6,5,NA,1,5,6,NA,3,5,NA,NA,NA,6,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2019-01-07 15:52:05,2019-01-07 15:57:21,0,72.28.171.16,100,315,1,2019-01-07 15:57:21,R_3nuRPWnPjaZzZvS,NA,NA,NA,NA,33.5059051513671875,-81.695098876953125,anonymous,EN,1,2,29,7,I read the instructions,NA,2,5,5,1,2,NA,5,NA,5,NA,1,NA,3,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2019-01-07 16:03:18,2019-01-07 16:07:30,0,208.93.255.170,100,251,1,2019-01-07 16:07:30,R_2tLLjWy9ZrVQIww,NA,NA,NA,NA,42.186798095703125,-71.20330047607421875,anonymous,EN,1,2,57,7,I read the instructions,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,3,NA,2,NA,4,NA,NA,6,5,NA,4,4,NA,6,NA,NA,1
2019-01-07 16:09:49,2019-01-07 16:17:16,0,199.96.205.224,100,447,1,2019-01-07 16:17:17,R_3fwaRF316PfRUdA,NA,NA,NA,NA,34.5915069580078125,-98.3697967529296875,anonymous,EN,1,1,58,7,I read the instructions,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,NA,6,4,NA,2,NA,3,NA,6,6,NA,5,NA,3,NA,NA,1
2019-01-07 16:15:54,2019-01-07 16:18:29,0,107.2.16.121,100,155,1,2019-01-07 16:18:29,R_3Plq0I8D2UTgb9n,NA,NA,NA,NA,32.3365936279296875,-111.17710113525390625,anonymous,EN,1,1,35,7,I read the instructions,7,NA,7,6,NA,1,6,NA,NA,4,NA,3,7,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
